B_4K	rho_4K	B_40K	rho_40K	B_80K	rho_80K	B_S1_30K	rho_S1_30K
	 nan	17.483	1.0234	 1.7759e+01	 1.0047e+00	46.806	 1.1539e+00
	 nan	17.498	1.0233	 1.7773e+01	 1.0047e+00	46.835	 1.1542e+00
	 nan	17.513	1.0233	 1.7788e+01	 1.0047e+00	46.864	 1.1544e+00
	 nan	17.527	1.0233	 1.7803e+01	 1.0047e+00	46.892	 1.1546e+00
	 nan	17.542	1.0231	 1.7818e+01	 1.0046e+00	46.921	 1.1549e+00
	 nan	17.557	1.0231	 1.7833e+01	 1.0047e+00	46.95	 1.1549e+00
	 nan	17.571	1.023	 1.7848e+01	 1.0046e+00	46.979	 1.1553e+00
	 nan	17.586	1.023	 1.7863e+01	 1.0046e+00	47.008	 1.1554e+00
	 nan	17.601	1.0229	 1.7878e+01	 1.0046e+00	47.037	 1.1556e+00
	 nan	17.616	1.0228	 1.7893e+01	 1.0046e+00	47.066	 1.1558e+00
	 nan	17.63	1.0228	 1.7908e+01	 1.0046e+00	47.095	 1.1559e+00
	 nan	17.645	1.0227	 1.7923e+01	 1.0045e+00	47.124	 1.1562e+00
	 nan	17.66	1.0227	 1.7938e+01	 1.0046e+00	47.153	 1.1563e+00
	 nan	17.674	1.0226	 1.7953e+01	 1.0045e+00	47.181	 1.1566e+00
	 nan	17.689	1.0227	 1.7968e+01	 1.0045e+00	47.21	 1.1566e+00
	 nan	17.704	1.0227	 1.7983e+01	 1.0045e+00	47.239	 1.1568e+00
	 nan	17.719	1.0227	 1.7998e+01	 1.0045e+00	47.268	 1.1570e+00
	 nan	17.734	1.0227	 1.8013e+01	 1.0045e+00	47.297	 1.1571e+00
	 nan	17.749	1.0227	 1.8028e+01	 1.0044e+00	47.326	 1.1574e+00
	 nan	17.763	1.0228	 1.8043e+01	 1.0045e+00	47.355	 1.1574e+00
	 nan	17.778	1.0228	 1.8058e+01	 1.0044e+00	47.384	 1.1576e+00
	 nan	17.793	1.0229	 1.8073e+01	 1.0044e+00	47.413	 1.1576e+00
	 nan	17.808	1.0229	 1.8088e+01	 1.0044e+00	47.442	 1.1578e+00
	 nan	17.823	1.023	 1.8103e+01	 1.0044e+00	47.471	 1.1579e+00
	 nan	17.838	1.023	 1.8118e+01	 1.0044e+00	47.5	 1.1579e+00
	 nan	17.853	1.0231	 1.8133e+01	 1.0044e+00	47.529	 1.1580e+00
	 nan	17.867	1.0232	 1.8148e+01	 1.0044e+00	47.557	 1.1579e+00
	 nan	17.883	1.0232	 1.8164e+01	 1.0044e+00	47.587	 1.1581e+00
	 nan	17.897	1.0233	 1.8179e+01	 1.0044e+00	47.615	 1.1580e+00
	 nan	17.912	1.0233	 1.8194e+01	 1.0044e+00	47.644	 1.1581e+00
	 nan	17.927	1.0234	 1.8209e+01	 1.0044e+00	47.673	 1.1581e+00
	 nan	17.942	1.0235	 1.8224e+01	 1.0044e+00	47.702	 1.1581e+00
	 nan	17.957	1.0235	 1.8239e+01	 1.0044e+00	47.731	 1.1583e+00
	 nan	17.972	1.0236	 1.8255e+01	 1.0045e+00	47.76	 1.1582e+00
	 nan	17.987	1.0236	 1.8270e+01	 1.0044e+00	47.789	 1.1584e+00
	 nan	18.002	1.0237	 1.8285e+01	 1.0045e+00	47.818	 1.1583e+00
	 nan	18.017	1.0237	 1.8300e+01	 1.0045e+00	47.847	 1.1584e+00
	 nan	18.032	1.0238	 1.8316e+01	 1.0045e+00	47.876	 1.1585e+00
	 nan	18.047	1.0238	 1.8331e+01	 1.0046e+00	47.905	 1.1585e+00
	 nan	18.062	1.0238	 1.8346e+01	 1.0046e+00	47.934	 1.1587e+00
	 nan	18.077	1.0239	 1.8361e+01	 1.0046e+00	47.963	 1.1586e+00
	 nan	18.092	1.0238	 1.8377e+01	 1.0046e+00	47.992	 1.1589e+00
	 nan	18.108	1.0239	 1.8392e+01	 1.0047e+00	48.021	 1.1588e+00
	 nan	18.123	1.0239	 1.8407e+01	 1.0047e+00	48.05	 1.1590e+00
	 nan	18.138	1.024	 1.8423e+01	 1.0047e+00	48.079	 1.1590e+00
	 nan	18.153	1.024	 1.8438e+01	 1.0047e+00	48.108	 1.1590e+00
	 nan	18.168	1.024	 1.8453e+01	 1.0048e+00	48.136	 1.1591e+00
	 nan	18.183	1.0242	 1.8469e+01	 1.0048e+00	48.165	 1.1591e+00
	 nan	18.198	1.0242	 1.8484e+01	 1.0048e+00	48.194	 1.1593e+00
	 nan	18.213	1.0243	 1.8500e+01	 1.0048e+00	48.223	 1.1591e+00
	 nan	18.229	1.0243	 1.8515e+01	 1.0048e+00	48.252	 1.1593e+00
	 nan	18.244	1.0245	 1.8530e+01	 1.0048e+00	48.281	 1.1592e+00
	 nan	18.259	1.0245	 1.8546e+01	 1.0048e+00	48.31	 1.1592e+00
	 nan	18.274	1.0246	 1.8561e+01	 1.0049e+00	48.339	 1.1592e+00
	 nan	18.289	1.0247	 1.8576e+01	 1.0049e+00	48.368	 1.1591e+00
	 nan	18.305	1.0248	 1.8592e+01	 1.0049e+00	48.397	 1.1592e+00
	 nan	18.32	1.025	 1.8607e+01	 1.0049e+00	48.426	 1.1591e+00
	 nan	18.335	1.025	 1.8623e+01	 1.0049e+00	48.455	 1.1592e+00
	 nan	18.35	1.0251	 1.8638e+01	 1.0049e+00	48.484	 1.1591e+00
	 nan	18.366	1.0252	 1.8654e+01	 1.0049e+00	48.513	 1.1591e+00
	 nan	18.381	1.0253	 1.8669e+01	 1.0049e+00	48.542	 1.1592e+00
	 nan	18.396	1.0255	 1.8685e+01	 1.0049e+00	48.571	 1.1591e+00
	 nan	18.412	1.0255	 1.8700e+01	 1.0048e+00	48.6	 1.1593e+00
	 nan	18.427	1.0257	 1.8716e+01	 1.0049e+00	48.629	 1.1593e+00
	 nan	18.442	1.0257	 1.8732e+01	 1.0048e+00	48.658	 1.1596e+00
	 nan	18.458	1.0259	 1.8747e+01	 1.0048e+00	48.687	 1.1596e+00
	 nan	18.473	1.0259	 1.8763e+01	 1.0048e+00	48.716	 1.1599e+00
	 nan	18.488	1.026	 1.8778e+01	 1.0048e+00	48.745	 1.1601e+00
	 nan	18.504	1.026	 1.8794e+01	 1.0048e+00	48.773	 1.1603e+00
	 nan	18.519	1.026	 1.8809e+01	 1.0047e+00	48.802	 1.1606e+00
	 nan	18.534	1.0261	 1.8825e+01	 1.0048e+00	48.831	 1.1607e+00
	 nan	18.55	1.026	 1.8841e+01	 1.0047e+00	48.86	 1.1611e+00
	 nan	18.565	1.0261	 1.8856e+01	 1.0048e+00	48.889	 1.1613e+00
	 nan	18.581	1.026	 1.8872e+01	 1.0048e+00	48.918	 1.1616e+00
	 nan	18.596	1.0259	 1.8888e+01	 1.0048e+00	48.947	 1.1618e+00
	 nan	18.612	1.0259	 1.8903e+01	 1.0048e+00	48.976	 1.1620e+00
	 nan	18.627	1.0258	 1.8919e+01	 1.0048e+00	49.005	 1.1624e+00
	 nan	18.642	1.0257	 1.8935e+01	 1.0048e+00	49.034	 1.1625e+00
	 nan	18.658	1.0256	 1.8951e+01	 1.0048e+00	49.063	 1.1629e+00
	 nan	18.674	1.0255	 1.8966e+01	 1.0048e+00	49.092	 1.1630e+00
	 nan	18.689	1.0254	 1.8982e+01	 1.0048e+00	49.121	 1.1633e+00
	 nan	18.704	1.0253	 1.8998e+01	 1.0048e+00	49.15	 1.1635e+00
	 nan	18.72	1.0253	 1.9013e+01	 1.0049e+00	49.179	 1.1636e+00
	 nan	18.735	1.0252	 1.9029e+01	 1.0048e+00	49.208	 1.1639e+00
	 nan	18.751	1.0252	 1.9045e+01	 1.0049e+00	49.236	 1.1640e+00
	 nan	18.767	1.0251	 1.9061e+01	 1.0049e+00	49.265	 1.1643e+00
	 nan	18.782	1.0251	 1.9077e+01	 1.0049e+00	49.294	 1.1643e+00
	 nan	18.798	1.0251	 1.9092e+01	 1.0049e+00	49.323	 1.1645e+00
	 nan	18.813	1.0251	 1.9108e+01	 1.0049e+00	49.352	 1.1646e+00
	 nan	18.829	1.0251	 1.9124e+01	 1.0049e+00	49.381	 1.1647e+00
	 nan	18.845	1.025	 1.9140e+01	 1.0049e+00	49.41	 1.1649e+00
	 nan	18.86	1.0251	 1.9156e+01	 1.0050e+00	49.439	 1.1648e+00
	 nan	18.876	1.0251	 1.9172e+01	 1.0050e+00	49.468	 1.1650e+00
	 nan	18.892	1.0252	 1.9188e+01	 1.0050e+00	49.497	 1.1650e+00
	 nan	18.907	1.0252	 1.9203e+01	 1.0050e+00	49.526	 1.1651e+00
	 nan	18.923	1.0252	 1.9219e+01	 1.0051e+00	49.555	 1.1651e+00
	 nan	18.939	1.0253	 1.9235e+01	 1.0051e+00	49.584	 1.1651e+00
	 nan	18.954	1.0253	 1.9251e+01	 1.0051e+00	49.612	 1.1653e+00
	 nan	18.97	1.0254	 1.9267e+01	 1.0052e+00	49.641	 1.1652e+00
	 nan	18.986	1.0254	 1.9283e+01	 1.0052e+00	49.67	 1.1654e+00
	 nan	19.002	1.0256	 1.9299e+01	 1.0052e+00	49.699	 1.1653e+00
	 nan	19.017	1.0256	 1.9315e+01	 1.0052e+00	49.728	 1.1654e+00
	 nan	19.033	1.0257	 1.9331e+01	 1.0053e+00	49.757	 1.1654e+00
	 nan	19.049	1.0258	 1.9347e+01	 1.0053e+00	49.786	 1.1654e+00
	 nan	19.064	1.0258	 1.9363e+01	 1.0053e+00	49.815	 1.1655e+00
	 nan	19.08	1.026	 1.9379e+01	 1.0053e+00	49.843	 1.1654e+00
	 nan	19.096	1.026	 1.9395e+01	 1.0053e+00	49.872	 1.1655e+00
	 nan	19.112	1.0262	 1.9411e+01	 1.0054e+00	49.901	 1.1654e+00
	 nan	19.128	1.0262	 1.9427e+01	 1.0054e+00	49.93	 1.1655e+00
	 nan	19.144	1.0263	 1.9443e+01	 1.0054e+00	49.959	 1.1654e+00
	 nan	19.159	1.0264	 1.9459e+01	 1.0054e+00	49.988	 1.1654e+00
	 nan	19.175	1.0265	 1.9475e+01	 1.0054e+00	50.017	 1.1654e+00
	 nan	19.191	1.0267	 1.9491e+01	 1.0055e+00	50.046	 1.1653e+00
	 nan	19.207	1.0267	 1.9508e+01	 1.0054e+00	50.075	 1.1654e+00
	 nan	19.223	1.0269	 1.9524e+01	 1.0055e+00	50.103	 1.1652e+00
	 nan	19.239	1.027	 1.9540e+01	 1.0054e+00	50.132	 1.1652e+00
	 nan	19.255	1.0271	 1.9556e+01	 1.0055e+00	50.161	 1.1651e+00
	 nan	19.271	1.0272	 1.9572e+01	 1.0054e+00	50.19	 1.1650e+00
	 nan	19.287	1.0273	 1.9588e+01	 1.0054e+00	50.219	 1.1650e+00
	 nan	19.302	1.0275	 1.9604e+01	 1.0054e+00	50.248	 1.1648e+00
	 nan	19.319	1.0276	 1.9621e+01	 1.0054e+00	50.276	 1.1649e+00
	 nan	19.334	1.0278	 1.9637e+01	 1.0054e+00	50.305	 1.1647e+00
	 nan	19.35	1.0279	 1.9653e+01	 1.0053e+00	50.334	 1.1648e+00
	 nan	19.366	1.028	 1.9669e+01	 1.0053e+00	50.363	 1.1647e+00
	 nan	19.382	1.0281	 1.9686e+01	 1.0053e+00	50.392	 1.1647e+00
	 nan	19.398	1.0282	 1.9702e+01	 1.0052e+00	50.421	 1.1648e+00
	 nan	19.415	1.0283	 1.9718e+01	 1.0052e+00	50.449	 1.1647e+00
	 nan	19.43	1.0283	 1.9734e+01	 1.0051e+00	50.478	 1.1649e+00
	 nan	19.447	1.0285	 1.9750e+01	 1.0052e+00	50.507	 1.1648e+00
	 nan	19.463	1.0285	 1.9767e+01	 1.0051e+00	50.536	 1.1651e+00
	 nan	19.479	1.0286	 1.9783e+01	 1.0051e+00	50.565	 1.1651e+00
	 nan	19.495	1.0287	 1.9799e+01	 1.0050e+00	50.593	 1.1652e+00
	 nan	19.511	1.0287	 1.9816e+01	 1.0050e+00	50.622	 1.1654e+00
	 nan	19.527	1.0288	 1.9832e+01	 1.0050e+00	50.651	 1.1655e+00
	 nan	19.543	1.0288	 1.9849e+01	 1.0050e+00	50.68	 1.1657e+00
	 nan	19.559	1.0289	 1.9865e+01	 1.0050e+00	50.709	 1.1658e+00
	 nan	19.575	1.0288	 1.9881e+01	 1.0050e+00	50.737	 1.1661e+00
	 nan	19.592	1.0288	 1.9898e+01	 1.0050e+00	50.766	 1.1662e+00
	 nan	19.608	1.0287	 1.9914e+01	 1.0050e+00	50.795	 1.1665e+00
	 nan	19.624	1.0287	 1.9930e+01	 1.0050e+00	50.824	 1.1668e+00
	 nan	19.64	1.0286	 1.9947e+01	 1.0050e+00	50.852	 1.1670e+00
	 nan	19.656	1.0285	 1.9963e+01	 1.0049e+00	50.881	 1.1674e+00
	 nan	19.672	1.0284	 1.9980e+01	 1.0050e+00	50.91	 1.1675e+00
	 nan	19.689	1.0282	 1.9996e+01	 1.0049e+00	50.939	 1.1680e+00
	 nan	19.705	1.0282	 2.0013e+01	 1.0049e+00	50.967	 1.1682e+00
	 nan	19.721	1.028	 2.0029e+01	 1.0049e+00	50.996	 1.1686e+00
	 nan	19.738	1.0279	 2.0046e+01	 1.0049e+00	51.025	 1.1689e+00
	 nan	19.754	1.0279	 2.0062e+01	 1.0050e+00	51.054	 1.1691e+00
	 nan	19.77	1.0277	 2.0079e+01	 1.0050e+00	51.082	 1.1695e+00
	 nan	19.786	1.0277	 2.0095e+01	 1.0050e+00	51.111	 1.1697e+00
	 nan	19.803	1.0276	 2.0112e+01	 1.0050e+00	51.14	 1.1701e+00
	 nan	19.819	1.0276	 2.0128e+01	 1.0051e+00	51.168	 1.1702e+00
	 nan	19.835	1.0275	 2.0145e+01	 1.0051e+00	51.197	 1.1705e+00
	 nan	19.852	1.0275	 2.0161e+01	 1.0051e+00	51.226	 1.1706e+00
	 nan	19.868	1.0275	 2.0178e+01	 1.0052e+00	51.255	 1.1707e+00
	 nan	19.884	1.0275	 2.0195e+01	 1.0052e+00	51.283	 1.1710e+00
	 nan	19.901	1.0276	 2.0211e+01	 1.0053e+00	51.312	 1.1710e+00
	 nan	19.917	1.0275	 2.0228e+01	 1.0053e+00	51.34	 1.1713e+00
	 nan	19.933	1.0277	 2.0244e+01	 1.0053e+00	51.369	 1.1713e+00
	 nan	19.95	1.0277	 2.0261e+01	 1.0054e+00	51.398	 1.1715e+00
	 nan	19.966	1.0278	 2.0278e+01	 1.0054e+00	51.426	 1.1715e+00
	 nan	19.983	1.0279	 2.0294e+01	 1.0055e+00	51.455	 1.1716e+00
	 nan	19.999	1.028	 2.0311e+01	 1.0055e+00	51.484	 1.1717e+00
	 nan	20.016	1.0282	 2.0328e+01	 1.0056e+00	51.512	 1.1717e+00
	 nan	20.032	1.0283	 2.0344e+01	 1.0056e+00	51.541	 1.1719e+00
	 nan	20.049	1.0286	 2.0361e+01	 1.0057e+00	51.57	 1.1719e+00
	 nan	20.065	1.0287	 2.0378e+01	 1.0057e+00	51.598	 1.1720e+00
	 nan	20.082	1.0289	 2.0395e+01	 1.0057e+00	51.627	 1.1720e+00
	 nan	20.098	1.0291	 2.0411e+01	 1.0058e+00	51.655	 1.1721e+00
	 nan	20.115	1.0292	 2.0428e+01	 1.0058e+00	51.684	 1.1722e+00
	 nan	20.131	1.0295	 2.0445e+01	 1.0058e+00	51.713	 1.1721e+00
	 nan	20.148	1.0296	 2.0462e+01	 1.0058e+00	51.741	 1.1723e+00
	 nan	20.164	1.0298	 2.0479e+01	 1.0059e+00	51.77	 1.1722e+00
	 nan	20.181	1.0299	 2.0495e+01	 1.0059e+00	51.798	 1.1723e+00
	 nan	20.197	1.0301	 2.0512e+01	 1.0059e+00	51.827	 1.1723e+00
	 nan	20.214	1.0302	 2.0529e+01	 1.0060e+00	51.855	 1.1724e+00
	 nan	20.231	1.0303	 2.0546e+01	 1.0060e+00	51.884	 1.1725e+00
	 nan	20.247	1.0305	 2.0563e+01	 1.0060e+00	51.913	 1.1725e+00
	 nan	20.264	1.0305	 2.0579e+01	 1.0060e+00	51.941	 1.1728e+00
	 nan	20.28	1.0307	 2.0596e+01	 1.0060e+00	51.969	 1.1728e+00
	 nan	20.297	1.0308	 2.0613e+01	 1.0060e+00	51.998	 1.1731e+00
	 nan	20.314	1.0309	 2.0630e+01	 1.0060e+00	52.026	 1.1731e+00
	 nan	20.331	1.031	 2.0647e+01	 1.0060e+00	52.055	 1.1733e+00
	 nan	20.347	1.0311	 2.0664e+01	 1.0060e+00	52.084	 1.1735e+00
	 nan	20.364	1.0312	 2.0681e+01	 1.0061e+00	52.112	 1.1735e+00
	 nan	20.381	1.0312	 2.0698e+01	 1.0060e+00	52.141	 1.1738e+00
	 nan	20.397	1.0314	 2.0715e+01	 1.0061e+00	52.169	 1.1738e+00
	 nan	20.414	1.0314	 2.0732e+01	 1.0060e+00	52.197	 1.1741e+00
	 nan	20.431	1.0315	 2.0749e+01	 1.0060e+00	52.226	 1.1741e+00
	 nan	20.448	1.0315	 2.0766e+01	 1.0060e+00	52.254	 1.1742e+00
	 nan	20.464	1.0315	 2.0783e+01	 1.0060e+00	52.283	 1.1743e+00
	 nan	20.481	1.0316	 2.0800e+01	 1.0060e+00	52.311	 1.1743e+00
	 nan	20.498	1.0315	 2.0817e+01	 1.0059e+00	52.34	 1.1745e+00
	 nan	20.515	1.0316	 2.0834e+01	 1.0060e+00	52.368	 1.1743e+00
	 nan	20.532	1.0316	 2.0851e+01	 1.0059e+00	52.396	 1.1745e+00
	 nan	20.548	1.0316	 2.0868e+01	 1.0059e+00	52.425	 1.1744e+00
	 nan	20.565	1.0316	 2.0885e+01	 1.0059e+00	52.453	 1.1744e+00
	 nan	20.582	1.0315	 2.0902e+01	 1.0059e+00	52.481	 1.1744e+00
	 nan	20.599	1.0316	 2.0919e+01	 1.0059e+00	52.51	 1.1743e+00
	 nan	20.616	1.0315	 2.0936e+01	 1.0058e+00	52.538	 1.1745e+00
	 nan	20.633	1.0315	 2.0954e+01	 1.0059e+00	52.566	 1.1743e+00
	 nan	20.649	1.0314	 2.0971e+01	 1.0059e+00	52.595	 1.1744e+00
	 nan	20.666	1.0314	 2.0988e+01	 1.0059e+00	52.623	 1.1743e+00
	 nan	20.683	1.0314	 2.1005e+01	 1.0059e+00	52.651	 1.1743e+00
	 nan	20.7	1.0314	 2.1022e+01	 1.0060e+00	52.68	 1.1744e+00
	 nan	20.717	1.0314	 2.1039e+01	 1.0060e+00	52.708	 1.1744e+00
	 nan	20.734	1.0313	 2.1057e+01	 1.0060e+00	52.736	 1.1746e+00
	 nan	20.751	1.0314	 2.1074e+01	 1.0061e+00	52.765	 1.1746e+00
	 nan	20.768	1.0313	 2.1091e+01	 1.0061e+00	52.793	 1.1749e+00
	 nan	20.785	1.0313	 2.1108e+01	 1.0062e+00	52.821	 1.1750e+00
	 nan	20.802	1.0313	 2.1125e+01	 1.0062e+00	52.849	 1.1754e+00
	 nan	20.819	1.0313	 2.1143e+01	 1.0062e+00	52.878	 1.1757e+00
	 nan	20.836	1.0313	 2.1160e+01	 1.0063e+00	52.906	 1.1760e+00
	 nan	20.853	1.0313	 2.1177e+01	 1.0063e+00	52.934	 1.1765e+00
	 nan	20.87	1.0313	 2.1195e+01	 1.0064e+00	52.962	 1.1768e+00
	 nan	20.887	1.0313	 2.1212e+01	 1.0064e+00	52.99	 1.1774e+00
	 nan	20.904	1.0313	 2.1229e+01	 1.0064e+00	53.019	 1.1777e+00
	 nan	20.922	1.0313	 2.1247e+01	 1.0064e+00	53.047	 1.1782e+00
	 nan	20.939	1.0313	 2.1264e+01	 1.0065e+00	53.075	 1.1787e+00
	 nan	20.956	1.0312	 2.1281e+01	 1.0065e+00	53.103	 1.1791e+00
	 nan	20.973	1.0312	 2.1299e+01	 1.0065e+00	53.131	 1.1797e+00
	 nan	20.99	1.0312	 2.1316e+01	 1.0066e+00	53.16	 1.1800e+00
	 nan	21.007	1.0311	 2.1333e+01	 1.0065e+00	53.188	 1.1806e+00
	 nan	21.024	1.0311	 2.1351e+01	 1.0066e+00	53.216	 1.1809e+00
	 nan	21.041	1.031	 2.1368e+01	 1.0066e+00	53.244	 1.1814e+00
	 nan	21.059	1.031	 2.1386e+01	 1.0066e+00	53.272	 1.1818e+00
	 nan	21.076	1.0309	 2.1403e+01	 1.0066e+00	53.3	 1.1822e+00
	 nan	21.093	1.0308	 2.1420e+01	 1.0066e+00	53.328	 1.1826e+00
	 nan	21.11	1.0309	 2.1438e+01	 1.0067e+00	53.356	 1.1829e+00
	 nan	21.127	1.0308	 2.1455e+01	 1.0066e+00	53.384	 1.1834e+00
	 nan	21.145	1.0308	 2.1473e+01	 1.0067e+00	53.412	 1.1836e+00
	 nan	21.162	1.0307	 2.1490e+01	 1.0066e+00	53.44	 1.1840e+00
	 nan	21.179	1.0307	 2.1508e+01	 1.0067e+00	53.468	 1.1842e+00
	 nan	21.197	1.0307	 2.1525e+01	 1.0066e+00	53.496	 1.1845e+00
	 nan	21.214	1.0307	 2.1543e+01	 1.0066e+00	53.524	 1.1848e+00
	 nan	21.231	1.0307	 2.1560e+01	 1.0066e+00	53.552	 1.1849e+00
	 nan	21.248	1.0307	 2.1578e+01	 1.0066e+00	53.58	 1.1853e+00
	 nan	21.266	1.0307	 2.1596e+01	 1.0066e+00	53.608	 1.1854e+00
	 nan	21.283	1.0307	 2.1613e+01	 1.0065e+00	53.636	 1.1858e+00
	 nan	21.3	1.0307	 2.1631e+01	 1.0066e+00	53.664	 1.1860e+00
	 nan	21.318	1.0308	 2.1648e+01	 1.0065e+00	53.692	 1.1863e+00
	 nan	21.335	1.0308	 2.1666e+01	 1.0065e+00	53.72	 1.1867e+00
	 nan	21.352	1.0309	 2.1684e+01	 1.0065e+00	53.748	 1.1870e+00
	 nan	21.37	1.0308	 2.1701e+01	 1.0064e+00	53.776	 1.1875e+00
	 nan	21.387	1.0309	 2.1719e+01	 1.0065e+00	53.804	 1.1878e+00
	 nan	21.405	1.0309	 2.1736e+01	 1.0064e+00	53.831	 1.1883e+00
	 nan	21.422	1.031	 2.1754e+01	 1.0064e+00	53.859	 1.1886e+00
	 nan	21.44	1.0311	 2.1772e+01	 1.0064e+00	53.887	 1.1890e+00
	 nan	21.457	1.0311	 2.1790e+01	 1.0064e+00	53.915	 1.1894e+00
	 nan	21.474	1.0313	 2.1807e+01	 1.0064e+00	53.943	 1.1896e+00
	 nan	21.492	1.0313	 2.1825e+01	 1.0064e+00	53.971	 1.1901e+00
	 nan	21.509	1.0315	 2.1843e+01	 1.0064e+00	53.998	 1.1903e+00
	 nan	21.527	1.0315	 2.1860e+01	 1.0064e+00	54.026	 1.1908e+00
	 nan	21.544	1.0317	 2.1878e+01	 1.0064e+00	54.054	 1.1910e+00
	 nan	21.562	1.0318	 2.1896e+01	 1.0064e+00	54.082	 1.1913e+00
	 nan	21.579	1.0319	 2.1914e+01	 1.0064e+00	54.109	 1.1915e+00
	 nan	21.597	1.0321	 2.1932e+01	 1.0065e+00	54.137	 1.1917e+00
	 nan	21.615	1.0321	 2.1949e+01	 1.0065e+00	54.165	 1.1920e+00
	 nan	21.632	1.0323	 2.1967e+01	 1.0065e+00	54.193	 1.1920e+00
	 nan	21.65	1.0323	 2.1985e+01	 1.0065e+00	54.22	 1.1923e+00
	 nan	21.667	1.0325	 2.2003e+01	 1.0065e+00	54.248	 1.1923e+00
	 nan	21.685	1.0326	 2.2021e+01	 1.0065e+00	54.276	 1.1924e+00
	 nan	21.703	1.0327	 2.2039e+01	 1.0066e+00	54.303	 1.1925e+00
	 nan	21.72	1.0329	 2.2056e+01	 1.0066e+00	54.331	 1.1924e+00
	 nan	21.738	1.033	 2.2074e+01	 1.0066e+00	54.358	 1.1924e+00
	 nan	21.756	1.0332	 2.2092e+01	 1.0066e+00	54.386	 1.1921e+00
	 nan	21.773	1.0333	 2.2110e+01	 1.0066e+00	54.414	 1.1920e+00
	 nan	21.791	1.0335	 2.2128e+01	 1.0067e+00	54.441	 1.1917e+00
	 nan	21.809	1.0336	 2.2146e+01	 1.0067e+00	54.469	 1.1914e+00
	 nan	21.826	1.0338	 2.2164e+01	 1.0067e+00	54.496	 1.1910e+00
	 nan	21.844	1.034	 2.2182e+01	 1.0067e+00	54.524	 1.1906e+00
	 nan	21.862	1.0341	 2.2200e+01	 1.0067e+00	54.551	 1.1904e+00
	 nan	21.88	1.0344	 2.2218e+01	 1.0068e+00	54.579	 1.1899e+00
	 nan	21.897	1.0345	 2.2236e+01	 1.0067e+00	54.606	 1.1897e+00
	 nan	21.915	1.0347	 2.2254e+01	 1.0068e+00	54.634	 1.1892e+00
	 nan	21.933	1.0349	 2.2272e+01	 1.0068e+00	54.661	 1.1889e+00
	 nan	21.951	1.0351	 2.2290e+01	 1.0068e+00	54.689	 1.1886e+00
	 nan	21.968	1.0354	 2.2308e+01	 1.0068e+00	54.716	 1.1883e+00
	 nan	21.986	1.0355	 2.2326e+01	 1.0068e+00	54.743	 1.1882e+00
	 nan	22.004	1.0358	 2.2344e+01	 1.0069e+00	54.771	 1.1879e+00
	 nan	22.022	1.036	 2.2362e+01	 1.0068e+00	54.798	 1.1879e+00
	 nan	22.04	1.0362	 2.2381e+01	 1.0069e+00	54.826	 1.1877e+00
	 nan	22.058	1.0364	 2.2399e+01	 1.0069e+00	54.853	 1.1877e+00
	 nan	22.076	1.0365	 2.2417e+01	 1.0069e+00	54.88	 1.1877e+00
	 nan	22.093	1.0367	 2.2435e+01	 1.0069e+00	54.907	 1.1877e+00
	 nan	22.111	1.0367	 2.2453e+01	 1.0069e+00	54.935	 1.1878e+00
	 nan	22.129	1.0368	 2.2471e+01	 1.0069e+00	54.962	 1.1877e+00
	 nan	22.147	1.0367	 2.2489e+01	 1.0069e+00	54.989	 1.1879e+00
	 nan	22.165	1.0368	 2.2508e+01	 1.0070e+00	55.017	 1.1878e+00
	 nan	22.183	1.0366	 2.2526e+01	 1.0069e+00	55.044	 1.1881e+00
	 nan	22.201	1.0366	 2.2544e+01	 1.0070e+00	55.071	 1.1882e+00
	 nan	22.219	1.0365	 2.2562e+01	 1.0070e+00	55.098	 1.1884e+00
	 nan	22.237	1.0363	 2.2580e+01	 1.0070e+00	55.125	 1.1887e+00
	 nan	22.255	1.0362	 2.2599e+01	 1.0070e+00	55.153	 1.1888e+00
	 nan	22.273	1.036	 2.2617e+01	 1.0069e+00	55.18	 1.1893e+00
	 nan	22.291	1.0359	 2.2635e+01	 1.0070e+00	55.207	 1.1894e+00
	 nan	22.309	1.0357	 2.2653e+01	 1.0069e+00	55.234	 1.1899e+00
	 nan	22.327	1.0356	 2.2672e+01	 1.0069e+00	55.261	 1.1901e+00
	 nan	22.345	1.0355	 2.2690e+01	 1.0069e+00	55.288	 1.1904e+00
	 nan	22.363	1.0353	 2.2708e+01	 1.0069e+00	55.315	 1.1908e+00
	 nan	22.381	1.0352	 2.2727e+01	 1.0069e+00	55.342	 1.1911e+00
	 nan	22.399	1.0351	 2.2745e+01	 1.0068e+00	55.369	 1.1915e+00
	 nan	22.417	1.0351	 2.2763e+01	 1.0069e+00	55.396	 1.1917e+00
	 nan	22.436	1.035	 2.2782e+01	 1.0068e+00	55.423	 1.1922e+00
	 nan	22.454	1.035	 2.2800e+01	 1.0068e+00	55.45	 1.1925e+00
	 nan	22.472	1.035	 2.2819e+01	 1.0068e+00	55.477	 1.1929e+00
	 nan	22.49	1.035	 2.2837e+01	 1.0067e+00	55.504	 1.1932e+00
	 nan	22.508	1.0351	 2.2855e+01	 1.0067e+00	55.531	 1.1935e+00
	 nan	22.526	1.0351	 2.2874e+01	 1.0066e+00	55.558	 1.1940e+00
	 nan	22.544	1.0353	 2.2892e+01	 1.0067e+00	55.585	 1.1942e+00
